sellingPrice,shippingPrice,returnShippingPaidBy,type,brand,operatingSystem,screenSize,hardDriveGB,ramGB,processorType,processorSpeedGHZ,releaseYear,graphicsProcessingType,condition
246.95,0,Buyer,Notebook,Fujitsu,Windows 7,13.3,250,4,INTEL,2.4,NA,Dedicated,Seller refurbished
209,29.9,Buyer,Notebook,Dell,Not included,14,NA,0,INTEL,2.67,NA,NA,Used
200,NA,NA,Notebook,Acer,Windows 7,11.6,500,4,AMD,1,NA,Integrated,New
58.99,NA,Buyer,Notebook,Lenovo,Windows 8,14.1,NA,NA,INTEL,1.83,NA,Integrated,Seller refurbished
202.5,NA,Buyer,Ultrabook,Sony,Not included,13.3,NA,4,INTEL,1.6,NA,Integrated,Used
610,18,NA,Laptop,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
99.99,13.99,Buyer,Netbook,HP,Windows 7,10.1,250,1,ATOM,1.6,NA,NA,Used
701,29,NA,Ultrabook,Dell,Windows 8,13.3,256,6,INTEL,NA,NA,Integrated,Seller refurbished
400.99,0,Buyer,Notebook,Acer,Windows 7,15.6,500,4,INTEL,1.7,NA,Integrated,New
100,NA,NA,Netbook,Dell,Windows XP,10.1,120,1,NA,1.66,NA,NA,Used
175,NA,NA,Notebook,Toshiba,Windows Vista,17,160,NA,NA,1.5,NA,NA,Used
102.51,12.99,Buyer,Laptop,Samsung,Windows 8,15.5,750,4,INTEL,2.5,NA,NA,Used
170,NA,NA,Notebook,HP,NA,14,500,4,NA,2.6,NA,NA,Used
99.99,0,NA,Notebook,NA,Windows 8,15.6,320,4,INTEL,2.2,NA,NA,Used
39.99,15,NA,Notebook,Sony,NA,10.4,4.3,0.064,INTEL,0.266,NA,NA,Used
400,0,NA,Laptop,HP,Windows 8,13.3,NA,NA,NA,NA,NA,NA,Used
29.99,NA,Buyer,Notebook,HP,Not included,10.1,160,2,INTEL,1.66,NA,Integrated,For parts or not working
24.99,NA,Buyer,NA,Dell,Not included,NA,NA,1,INTEL,1.66,NA,NA,For parts or not working
89.99,15,Buyer,Notebook,Dell,Windows 7,14.1,NA,NA,NA,NA,NA,Integrated,Used
24.99,NA,Buyer,NA,Dell,Not included,NA,NA,1,INTEL,1.66,NA,NA,For parts or not working
24.99,NA,Buyer,NA,Dell,Not included,NA,NA,1,INTEL,1.66,NA,NA,For parts or not working
950,28.19,Buyer,Notebook,HP,Windows 8,13.3,128,8,INTEL,2.2,NA,Integrated,New
180,NA,NA,Notebook,Dell,NA,14.1,NA,NA,NA,NA,NA,Integrated,Used
599.99,0,NA,Ultrabook,Lenovo,Windows 7,14,240,8,INTEL,2.6,2014,Hybrid,New
195.22,9.99,Buyer,Notebook,Lenovo,Windows 7,14.1,320,4,INTEL,2.4,NA,Integrated,Seller refurbished
71.77,NA,Buyer,Notebook,Acer,Not included,14,500,8,INTEL,1.7,NA,NA,Used
25,16.5,NA,NA,Dell,NA,NA,NA,NA,NA,NA,NA,NA,For parts or not working
250,NA,NA,Laptop,Dell,Windows 8,11,500,8,NA,2.16,2014,Integrated,Used
330,0,Buyer,NA,Dell,NA,NA,NA,NA,NA,NA,NA,NA,Used
699,NA,NA,Notebook,Asus,NA,15.6,1000,8,NA,2.4,NA,NA,Used
140,0,NA,Notebook,Asus,NA,13.3,NA,2,INTEL,NA,NA,NA,New
24.99,NA,Buyer,NA,Dell,Not included,NA,NA,3,INTEL,1.6,NA,NA,For parts or not working
99.99,25,Buyer,Notebook,Dell,Windows 7,14.1,250,4,INTEL,2.67,NA,Integrated,Seller refurbished
297,18,NA,Notebook,Asus,Windows 8,15.6,NA,NA,INTEL,2.6,NA,NA,Used
50,NA,NA,Laptop,Dell,NA,14,NA,8,INTEL,3.4,2007,NA,Manufacturer refurbished
150,NA,NA,NA,Sony,NA,NA,NA,NA,NA,NA,NA,NA,Used
59.99,19.99,Buyer,Notebook,Dell,Windows 7,14.1,60,2,INTEL,1.66,NA,Integrated,Used
24.99,NA,Buyer,NA,Dell,Not included,NA,NA,2,INTEL,2,NA,NA,For parts or not working
52,19.99,Buyer,Notebook,Dell,Windows 7,14.1,160,4,INTEL,2.4,NA,Integrated,Used
24.99,NA,Buyer,NA,Dell,Not included,NA,NA,1,INTEL,1.5,NA,NA,For parts or not working
123.5,NA,Buyer,Notebook,Panasonic,Windows 7,13.3,500,3,INTEL,1.6,NA,Integrated,Seller refurbished
24.99,NA,Buyer,NA,Dell,Not included,NA,NA,2,INTEL,1.6,NA,NA,For parts or not working
550,30,NA,Notebook,Asus,Windows 7,17.3,500,8,INTEL,2,NA,Dedicated,Used
478,0,Buyer,Notebook,HP,Windows 7,14,250,8,INTEL,1.7,NA,NA,Seller refurbished
157.5,NA,Buyer,Notebook,Asus,Not included,13.3,NA,4,INTEL,1.8,NA,Integrated,Used
145,0,Buyer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
24.99,NA,Buyer,NA,Dell,Not included,NA,NA,2,INTEL,2.2,NA,NA,For parts or not working
98,15,NA,NA,Toshiba,Windows 8,NA,NA,NA,NA,NA,NA,NA,Used
24.99,NA,Buyer,NA,Dell,Not included,NA,NA,1,NA,1.6,NA,NA,For parts or not working
955.73,0,Buyer,Notebook,Lenovo,Windows 8,15.6,500,4,AMD,2,NA,NA,New
24.99,NA,Buyer,NA,Dell,Not included,NA,NA,1,INTEL,2.8,NA,NA,For parts or not working
29.99,NA,Buyer,NA,NA,Not included,NA,NA,2,INTEL,2.53,NA,Integrated,For parts or not working
41,15.5,NA,Notebook,HP,Windows Vista,15.6,250,3,AMD,2,NA,NA,Used
24.99,NA,Buyer,NA,Dell,Not included,NA,NA,4,INTEL,2.26,NA,NA,For parts or not working
45,9.95,Buyer,Notebook,Dell,Windows XP,14,NA,NA,NA,NA,NA,NA,For parts or not working
120,NA,NA,Notebook,Lenovo,Windows 7,15.6,320,3,INTEL,2.1,NA,NA,Used
200,0,NA,Notebook,Lenovo,NA,14,NA,NA,NA,NA,NA,NA,Used
745.92,0,Buyer,NA,Asus,NA,NA,NA,NA,NA,NA,NA,NA,New
40,6,NA,Notebook,HP,Not included,17,NA,NA,AMD,NA,NA,Integrated,For parts or not working
1955.73,0,Buyer,Notebook,Lenovo,Windows 8,15.6,1000,16,INTEL,2.4,NA,Dedicated,New
885.73,0,Buyer,Notebook,Lenovo,Windows 8,15.6,500,6,INTEL,1.73,NA,NA,New
64.02,NA,Buyer,Notebook,Dell,Windows Vista,13.3,120,4,INTEL,2.4,NA,NA,Seller refurbished
29.99,14.95,Buyer,Notebook,Dell,Windows XP,14.1,40,2,INTEL,1.66,NA,NA,Seller refurbished
21.5,14.99,Buyer,Notebook,Dell,Windows 7,14.1,128,4,INTEL,2.8,NA,Integrated,Used
29.99,15,NA,Netbook,Asus,Windows Vista,NA,NA,NA,NA,NA,NA,Integrated,Used
80.99,NA,NA,NA,HP,NA,NA,NA,NA,NA,NA,NA,NA,For parts or not working
57,NA,NA,NA,HP,NA,NA,NA,NA,NA,NA,NA,NA,For parts or not working
80.99,NA,NA,NA,HP,NA,NA,NA,NA,NA,NA,NA,NA,For parts or not working
70.99,NA,NA,NA,HP,NA,NA,NA,NA,NA,NA,NA,NA,For parts or not working
199.98,0,Buyer,Notebook,Asus,Windows 8,11.6,32,2,INTEL,1.33,NA,Integrated,New
60.99,NA,NA,NA,HP,NA,NA,NA,NA,NA,NA,NA,NA,For parts or not working
60.38,7.22,Buyer,Netbook,Acer,Windows XP,10.1,160,2,INTEL,1.6,2002,NA,Used
77.01,0,NA,NA,Dell,Windows 7,17,NA,NA,INTEL,2.1,NA,NA,For parts or not working
112.5,0,NA,Notebook,Lenovo,Windows 7,14,500,8,INTEL,2.7,NA,Integrated,Seller refurbished
52,26,NA,NA,HP,NA,NA,NA,NA,NA,NA,NA,NA,Used
900.38,9.81,Buyer,Laptop,NA,Windows 7,17.3,1000,16,INTEL,2.4,2009,NA,Used
200,0,NA,Laptop,HP,Windows 8,11.6,64,4,INTEL,2,2013,Integrated,Used
82,25,Buyer,Notebook,Dell,Windows 7,15.6,500,4,INTEL,1.9,NA,Integrated,Used
24.99,NA,Buyer,NA,HP,Not included,NA,NA,3,INTEL,2.4,NA,NA,For parts or not working
24.99,NA,Buyer,NA,Lenovo,Not included,NA,NA,2,INTEL,1.73,NA,NA,For parts or not working
80,NA,NA,NA,HP,NA,NA,NA,NA,NA,NA,NA,NA,For parts or not working
102.5,NA,NA,NA,HP,NA,NA,NA,NA,NA,NA,NA,NA,For parts or not working
68,NA,NA,NA,HP,NA,NA,NA,NA,NA,NA,NA,NA,For parts or not working
80.99,NA,NA,NA,HP,NA,NA,NA,NA,NA,NA,NA,NA,For parts or not working
250,20,NA,Notebook,HP,Windows 7,14,NA,8,INTEL,2.66,NA,NA,Used
24.99,NA,Buyer,NA,Dell,NA,NA,NA,NA,NA,NA,NA,NA,For parts or not working
1250,0,Seller,Netbook,HP,Windows 7,14,180,8,NA,2.3,2015,NA,New
100.99,NA,Buyer,Notebook,HP,Windows 7,15.6,500,4,INTEL,2.4,NA,Integrated,Seller refurbished
51,NA,NA,NA,HP,NA,NA,NA,NA,NA,NA,NA,NA,For parts or not working
54.99,16,Buyer,NA,Lenovo,Not included,14.1,NA,2,INTEL,2,NA,Dedicated,Used
76.01,NA,NA,NA,HP,NA,NA,NA,NA,NA,NA,NA,NA,For parts or not working
635,0,NA,NA,Dell,NA,NA,NA,8,NA,2,NA,Integrated,New
125.99,NA,Buyer,Notebook,Dell,Windows 7,13.3,250,4,INTEL,2.4,NA,NA,Used
21.5,NA,NA,NA,HP,NA,NA,NA,NA,NA,NA,NA,NA,For parts or not working
99,0,Buyer,NA,Gateway,Not included,NA,NA,NA,INTEL,2.2,NA,NA,Used
29.99,NA,Buyer,Notebook,Dell,Not included,NA,NA,4,INTEL,2.53,NA,Integrated,For parts or not working
44,24,Buyer,Notebook,Dell,NA,13.3,NA,NA,NA,NA,NA,NA,Used
1100,NA,NA,Ultrabook,NA,Windows 8,14,128,16,INTEL,2.4,2014,Dedicated,Used
29.99,NA,Buyer,Notebook,Dell,Not included,15.6,NA,2,INTEL,2.4,NA,Integrated,For parts or not working
99.99,NA,Buyer,Notebook,HP,Windows 7,15.6,320,4,INTEL,2.53,NA,Integrated,Seller refurbished
238.49,24.99,NA,Laptop,Asus,Windows 8,15.6,NA,NA,INTEL,2.16,NA,NA,New
21.5,NA,NA,NA,HP,NA,NA,NA,NA,NA,NA,NA,NA,For parts or not working
207.5,NA,Buyer,Notebook,Lenovo,Windows 7,12.5,320,8,NA,2.9,NA,Integrated,Seller refurbished
100,NA,NA,Notebook,Gateway,Windows 8,15.6,500,4,INTEL,1.8,NA,NA,Manufacturer refurbished
20.5,0,Buyer,Notebook,Gateway,Windows 7,15.6,NA,NA,INTEL,1.66,NA,Integrated,Used
500,NA,NA,Notebook,Dell,Windows Vista,15.6,NA,NA,NA,NA,NA,NA,Used
150,15,Buyer,Laptop,HP,Windows 8,NA,1000,NA,AMD,2.1,NA,NA,Used
569,NA,NA,Notebook,Sony,Windows 7,13.1,128,4,INTEL,2.3,NA,NA,Seller refurbished
279,NA,NA,Notebook,Acer,Windows 8,15.6,500,4,INTEL,1.8,NA,NA,Seller refurbished
79.99,NA,Buyer,Notebook,Compaq,Windows 7,15.6,250,4,AMD,2.2,NA,NA,Seller refurbished
150,24.99,NA,Notebook,HP,Windows 7,14,320,4,NA,1.3,NA,NA,Used
399.99,13.99,NA,Notebook,Dell,Windows Vista,15.6,750,8,INTEL,2,NA,NA,Used
29.99,NA,Buyer,Notebook,Dell,Not included,15.4,NA,1,INTEL,2,NA,Integrated,For parts or not working
29.99,18,NA,Notebook,Sony,NA,14.1,60,1,INTEL,NA,NA,NA,For parts or not working
79,NA,Buyer,Notebook,Asus,Windows XP,10.1,250,1,ATOM,1.66,NA,Integrated,Seller refurbished
359,15,Buyer,Notebook,Dell,Windows 7,NA,500,4,INTEL,2.6,NA,Integrated,Used
800,NA,NA,Laptop,HP,Windows 8,13.3,128,8,INTEL,2.2,2015,Integrated,New
59,15.05,NA,Netbook,Asus,Windows 7,10.1,NA,NA,INTEL,1.66,NA,NA,Used
1000,NA,NA,Notebook,Lenovo,NA,15.6,1000,8,NA,2,NA,NA,New
64.32,19.24,Buyer,Notebook,HP,Windows Vista,17,80,2,AMD,1.8,NA,NA,Used
290,12,Buyer,NA,Dell,NA,NA,NA,NA,NA,NA,NA,NA,Seller refurbished
79.99,0,NA,Notebook,Dell,NA,NA,NA,1,INTEL,2.8,NA,Integrated,For parts or not working
79.99,0,NA,Notebook,Dell,NA,NA,NA,1,INTEL,NA,NA,Integrated,For parts or not working
403.75,9.99,Buyer,Notebook,Dell,Windows 2000,17,160,8,INTEL,1.73,NA,Dedicated,Seller refurbished
30,NA,NA,Laptop,Dell,Windows XP,NA,40,0.512,NA,1.73,NA,NA,Used
50,12.65,NA,Netbook,Toshiba,Windows 7,10.1,250,1,INTEL,1.66,NA,NA,Used
51,NA,NA,Notebook,Dell,Windows XP,17,320,4,INTEL,2.2,NA,Dedicated,Seller refurbished
109.98,0,Buyer,Notebook,IBM,Windows XP,14.1,60,2,INTEL,1.83,NA,NA,Used
99,NA,NA,Notebook,Toshiba,Windows 7,15.6,256,2,INTEL,1.73,NA,Integrated,Used
90,NA,NA,Notebook,Dell,NA,14,NA,NA,NA,NA,NA,NA,Used
254.66,8.33,Buyer,Laptop,Toshiba,Windows 8,14,750,8,INTEL,2.4,2013,NA,Used
59.95,18,NA,Notebook,Dell,Windows XP,17,NA,NA,INTEL,1.6,NA,Integrated,Used
399,NA,NA,NA,Dell,NA,NA,500,8,NA,1.7,NA,Integrated,New
199.99,29.99,Buyer,Notebook,Dell,Windows 7,NA,250,3,NA,2.1,NA,NA,Used
67.41,9.19,Buyer,Notebook,Samsung,Chrome OS,11.6,16,2,NA,1.7,NA,Integrated,Used
625,0,NA,Laptop,Lenovo,Windows 7,11.6,256,8,INTEL,2,NA,Integrated,Used
25.05,NA,NA,NA,Dell,NA,15,75,0.768,NA,1.66,NA,NA,Used
75,0,NA,Notebook,Dell,Windows Vista,14.1,80,2,INTEL,2,NA,Integrated,Used
65,0,NA,Notebook,Samsung,Chrome OS,11.6,16,2,NA,1.7,NA,Integrated,Used
499,NA,NA,NA,Sony,NA,13.3,128,8,INTEL,NA,2014,Integrated,Used
49,NA,NA,NA,Toshiba,Not included,NA,NA,3,NA,NA,NA,NA,For parts or not working
167.77,19.95,Buyer,NA,Dell,Windows 8,15.6,NA,8,INTEL,2,NA,NA,Used
29.99,12,NA,Notebook,Compaq,Windows XP,NA,60,0.48,INTEL,2.4,NA,Integrated,Used
114.98,35,NA,Notebook,Dell,Windows XP,15,64,2,NA,2.6,NA,Dedicated,Used
92,19.81,Buyer,NA,HP,Windows 7,12.5,500,8,INTEL,2.9,NA,Integrated,Used
157.5,19.99,NA,NA,Toshiba,Windows 8,17.3,NA,NA,INTEL,NA,NA,NA,Used
81,NA,Buyer,Notebook,Samsung,Chrome OS,11.6,16,2,NA,1.7,NA,Integrated,Used
99.95,NA,Buyer,Notebook,Lenovo,Windows 7,15.6,320,4,INTEL,2.53,NA,NA,Used
103.45,NA,Buyer,Notebook,Asus,Windows 7,15.6,640,4,INTEL,2.53,NA,NA,Used
1349,0,Buyer,Notebook,NA,Windows 8,17.3,NA,12,INTEL,2.5,NA,Dedicated,Manufacturer refurbished
99.95,NA,Buyer,NA,Dell,Windows 7,15.6,NA,NA,INTEL,2.4,NA,NA,Used
40,12,NA,Notebook,Toshiba,NA,NA,NA,NA,NA,NA,NA,NA,For parts or not working
99,24.99,NA,NA,HP,NA,15,NA,NA,NA,NA,NA,NA,Used
29.99,12.65,NA,Notebook,Dell,NA,15.4,NA,NA,NA,NA,NA,Integrated,For parts or not working
100,NA,NA,Notebook,Acer,Not included,15.6,NA,6,INTEL,NA,NA,Integrated,For parts or not working
21.56,15.99,Buyer,Notebook,Lenovo,Windows 8,14,500,4,INTEL,2.4,NA,NA,Used
61,15.99,Buyer,Notebook,HP,Windows 8,15.6,500,4,AMD,1.5,NA,NA,Used
49.99,NA,NA,Notebook,Acer,NA,15.6,300,2,AMD,1.66,2009,Integrated,Used
200,0,Buyer,Laptop,Lenovo,Windows 8,NA,500,8,AMD,1,NA,NA,Used
250,15,NA,Notebook,Lenovo,Windows 7,11.6,500,4,NA,1.5,NA,NA,Used
49.99,0,NA,NA,HP,NA,NA,NA,NA,NA,NA,NA,NA,Used
269.99,0,NA,Laptop,HP,Windows 8,12.1,NA,NA,NA,2.66,NA,Integrated,Seller refurbished
99,0,Buyer,Laptop,Panasonic,Windows 7,10.4,NA,3,INTEL,1.06,NA,NA,Seller refurbished
25,0,Buyer,Notebook,Dell,Windows Vista,15.4,120,1.5,INTEL,2.5,2007,Dedicated,Used
62.05,8.99,NA,Notebook,Lenovo,Windows 7,12.5,320,NA,NA,NA,NA,NA,Used
360,0,NA,Notebook,HP,Windows 7,15.6,500,8,INTEL,2.4,NA,Dedicated,Used
39,15.95,Buyer,Notebook,Dell,Windows 7,14,40,NA,NA,1.6,NA,Integrated,Used
219.99,0,Buyer,Notebook,Dell,Windows 7,14,128,8,INTEL,2.5,NA,Integrated,Seller refurbished
49.99,NA,NA,Notebook,Dell,Windows XP,8.9,16,1,INTEL,1.66,NA,Integrated,Used
49.99,0,NA,Netbook,HP,Windows Vista,10.1,160,1,ATOM,1.66,NA,Integrated,Used
39,NA,NA,Notebook,HP,NA,17,NA,NA,NA,NA,NA,NA,For parts or not working
608,0,NA,Laptop,HP,Windows 8,13.3,128,8,INTEL,NA,NA,NA,New
32,19.95,Buyer,Notebook,Dell,Windows 8,14.1,500,4,INTEL,2.4,NA,NA,Manufacturer refurbished
274.99,NA,Buyer,NA,Toshiba,Windows 8,17.3,NA,NA,INTEL,2.6,NA,NA,Used
80,19,NA,Notebook,Asus,Windows 7,15.6,320,4,INTEL,2,NA,Integrated,Seller refurbished
445,12,NA,Notebook,Dell,Windows 8,14,500,8,INTEL,3.1,NA,NA,New
169.98,NA,Buyer,Laptop,IBM,NA,12,NA,2,INTEL,1.66,NA,Integrated,Seller refurbished
46,60,NA,Notebook,Asus,Windows 7,13.3,500,2,INTEL,NA,2011,Dedicated,Used
65,0,NA,Notebook,HP,NA,17,NA,NA,NA,NA,NA,NA,Used
29.99,NA,Buyer,Notebook,Lenovo,Not included,15.6,NA,3,INTEL,2.4,NA,Integrated,For parts or not working
99.99,15,NA,Notebook,HP,NA,NA,NA,NA,NA,NA,NA,NA,Used
132.5,0,Buyer,Notebook,Lenovo,Windows 7,15.6,500,8,INTEL,2.5,NA,Integrated,Used
180,15,NA,Notebook,Dell,Windows 7,13.3,250,4,INTEL,2.53,NA,NA,Seller refurbished
130,12,Buyer,Notebook,Lenovo,Windows 7,15.6,500,8,INTEL,2.7,NA,Dedicated,Used
369,22.95,Buyer,Notebook,Panasonic,Windows Vista,13.3,1000,2,INTEL,1.66,NA,NA,Seller refurbished
26,16.99,Buyer,Notebook,Dell,Windows Vista,14.1,320,3,INTEL,2.4,NA,NA,Used
61,16.99,Buyer,Notebook,HP,Windows Vista,17,320,4,INTEL,2.53,NA,NA,Used
54,16.99,Buyer,Notebook,Lenovo,Windows XP,15.6,250,4,INTEL,2.4,NA,Integrated,Used
39,15.95,Buyer,Notebook,Dell,Windows 7,14,40,NA,NA,1.6,NA,Integrated,Used
49.99,0,NA,NA,HP,NA,NA,NA,NA,NA,NA,NA,NA,Used
29.99,NA,Buyer,Notebook,Lenovo,Not included,14.1,NA,4,INTEL,2.4,NA,Integrated,For parts or not working
84.99,0,Buyer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
53.99,20,NA,NA,Dell,NA,NA,NA,NA,NA,NA,NA,NA,For parts or not working
90.99,20,NA,Notebook,HP,NA,NA,NA,NA,NA,NA,NA,NA,For parts or not working
29.99,NA,Buyer,Notebook,Lenovo,NA,14,NA,2,INTEL,2.6,NA,Integrated,For parts or not working
100,NA,NA,Notebook,Dell,Windows 8,15.6,500,4,INTEL,2.16,2014,Integrated,Used
199,NA,NA,NA,Asus,NA,15.2,NA,NA,NA,NA,NA,NA,Used
49.99,0,NA,NA,Dell,NA,NA,NA,NA,NA,NA,NA,NA,Used
50,17.9,NA,Notebook,Dell,Windows 7,15.6,750,8,INTEL,2.8,NA,Hybrid,For parts or not working
29.99,NA,Buyer,Notebook,HP,Not included,10.1,NA,2,INTEL,1.66,NA,Integrated,For parts or not working
32,NA,Buyer,Notebook,Lenovo,Not included,15.6,NA,3,INTEL,2.4,NA,Integrated,For parts or not working
107.5,0,NA,Notebook,Asus,Windows 7,15.6,500,4,INTEL,2.5,NA,Integrated,Used
107.8,0,Buyer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New
255,7.99,NA,Notebook,Lenovo,NA,11.6,128,4,INTEL,1.5,2012,NA,New
99.99,17.99,Buyer,Notebook,Dell,Windows 7,15.6,500,4,INTEL,2.6,NA,Hybrid,For parts or not working
29.99,NA,Buyer,Notebook,Dell,Not included,15.6,NA,4,INTEL,2.67,NA,Integrated,For parts or not working
24.95,15,Buyer,Notebook,Dell,Not included,15.4,40,1,INTEL,1.73,NA,NA,Used
169.99,17.99,Buyer,Notebook,HP,Windows 8,15.6,500,4,AMD,2.5,NA,NA,Used
189.99,18,Seller,NA,Acer,Windows 7,15.6,500,4,NA,NA,NA,NA,Used
350,0,NA,Ultrabook,HP,Windows 7,14.1,500,4,INTEL,1.7,2013,NA,Used
101.93,13,Seller,Laptop,Asus,Windows 8,10.1,64,2,INTEL,1.33,NA,NA,Used
160,18.58,Seller,Notebook,Gateway,Windows 7,15.6,320,4,INTEL,2.3,NA,Hybrid,Seller refurbished
145,18,Seller,NA,HP,Windows 8,17.3,640,4,AMD,2.9,NA,NA,Used
215,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Seller refurbished
124.99,17.99,Buyer,Notebook,HP,Windows 8,15.6,320,4,AMD,1.33,NA,Hybrid,Used
205.5,17.99,Buyer,Notebook,Toshiba,Windows 7,14.4,500,6,INTEL,1.7,NA,NA,Used
909.99,0,Buyer,NA,HP,Windows 8,14,NA,12,NA,2.2,NA,Integrated,New
899,0,Buyer,Notebook,Dell,Windows 8,NA,1000,NA,NA,NA,NA,NA,Used
124.99,17.99,Buyer,Notebook,HP,Windows 7,15.6,640,4,AMD,1.66,NA,Hybrid,Used
179.99,0,NA,Netbook,Acer,Windows 8,11.6,450.76,NA,AMD,1,NA,NA,Used
95,0,Buyer,Notebook,Lenovo,NA,15.4,160,4,INTEL,2.53,NA,NA,Seller refurbished
169,NA,NA,Notebook,HP,Windows 7,17.3,500,4,AMD,2.5,NA,Integrated,Used
105,0,Buyer,Notebook,Dell,Windows XP,15.6,500,4,INTEL,2.3,NA,Integrated,Used
62,0,Buyer,Notebook,HP,Windows 8,15.6,750,4,INTEL,2.5,NA,NA,Used
34.95,18,NA,Notebook,Toshiba,Windows XP,14.1,NA,NA,INTEL,0.4,NA,Integrated,Used
43,NA,NA,Notebook,HP,Windows 8,15.6,NA,NA,INTEL,NA,NA,NA,For parts or not working
40,30,NA,Notebook,Acer,Windows Vista,15.4,120,0.25,AMD,2.2,NA,NA,Used
750,0,NA,Ultrabook,Acer,Windows 8,13.3,256,8,INTEL,2.4,2013,Integrated,Used
212.5,10,NA,Notebook,HP,Windows 7,17.3,1500,8,INTEL,2,NA,Integrated,Used
65,14.2,NA,Netbook,Dell,Windows 7,10.1,80,2,INTEL,1.66,NA,Integrated,Used
50,NA,NA,Laptop,Dell,Windows 7,15.6,640,8,INTEL,1.73,2010,Integrated,Seller refurbished
680,0,NA,Notebook,Toshiba,Windows 7,17.3,640,6,INTEL,2.5,2012,Integrated,Used
76,25,NA,Netbook,Dell,Chrome OS,11,16,4,INTEL,1.4,NA,Integrated,New
25,NA,NA,Notebook,Asus,Windows 7,NA,NA,NA,NA,NA,NA,Integrated,For parts or not working
454.99,NA,NA,Notebook,HP,Windows 8,17.3,750,4,AMD,NA,NA,NA,New
405,9.99,NA,Notebook,Asus,Windows 7,15.6,1000,8,INTEL,3,2013,Dedicated,Used
51,0,NA,NA,Dell,Windows 7,14.1,NA,4,INTEL,2.2,NA,Integrated,Seller refurbished
245,15,NA,Notebook,Asus,Windows 7,15.6,320,4,INTEL,NA,NA,Integrated,Used
65,25,NA,Laptop,Panasonic,Windows XP,13,NA,NA,NA,1.66,NA,NA,Manufacturer refurbished
30,10,NA,Notebook,HP,Windows 8,15.6,NA,4,AMD,1.33,NA,Dedicated,For parts or not working
380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Used
410,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,For parts or not working
190,NA,NA,Notebook,Lenovo,Windows Vista,12.1,300,4,INTEL,2.13,NA,NA,Used
100,0,Buyer,Laptop,HP,Windows 7,12.1,160,4,INTEL,2.5,NA,Integrated,Seller refurbished
24.99,0,NA,Notebook,Compaq,Not included,15.6,NA,0.512,NA,1.5,NA,NA,For parts or not working
24.99,0,NA,Notebook,Dell,NA,15.4,NA,NA,NA,NA,NA,Integrated,For parts or not working
54,19.99,Buyer,Notebook,HP,Windows 7,14,128,6,INTEL,2.5,NA,Integrated,Used
170.05,NA,Buyer,Laptop,Lenovo,Windows XP,12.1,160,2,NA,1.86,NA,Integrated,Seller refurbished
157.5,0,Buyer,Notebook,Dell,NA,15.6,1000,8,INTEL,2.7,NA,Integrated,New
550,0,NA,Notebook,Dell,Windows 7,17.3,1000,6,INTEL,3.1,NA,Integrated,Used
29.99,17.9,Buyer,Laptop,Dell,NA,14.1,30,1,INTEL,NA,NA,Integrated,Used
700,NA,NA,Laptop,Panasonic,Windows 8,14,500,8,INTEL,2.6,NA,Integrated,Used
299.99,19.99,NA,Notebook,Sony,NA,15.5,750,6,INTEL,2.4,NA,NA,New
76,23.85,NA,Notebook,Dell,Windows XP,17.3,500,4,INTEL,2.3,2011,Integrated,Used
199.9,0,Buyer,Laptop,Samsung,Windows 8,11.6,NA,2,INTEL,NA,NA,Integrated,Used
212.99,0,Seller,Notebook,Toshiba,Windows 8,15.6,500,4,AMD,1.5,NA,NA,Seller refurbished
45,NA,NA,Notebook,Toshiba,Windows XP,15.4,120,0.128,INTEL,1.86,NA,Integrated,Seller refurbished
72.67,NA,NA,Notebook,HP,Windows 7,15.6,320,4,INTEL,2.4,NA,NA,Used
109.99,NA,NA,Notebook,Sony,Windows 7,15.5,NA,4,INTEL,NA,NA,NA,Used
95.99,0,NA,NA,Acer,NA,11.6,320,NA,NA,NA,NA,NA,Used
20.5,19.99,Buyer,Notebook,HP,Windows 7,14.1,160,3,INTEL,2.53,NA,Integrated,Used
137.5,12,NA,Notebook,Dell,Windows 8,14,1000,8,INTEL,2.7,NA,Integrated,Used
40,7.5,NA,NA,Dell,NA,NA,NA,NA,NA,NA,NA,NA,Used
126,NA,Buyer,Notebook,Lenovo,Windows 8,14,400,8,INTEL,2.3,NA,Integrated,Used
211.5,0,NA,Ultrabook,HP,Windows 7,14,500,4,INTEL,1.73,NA,Integrated,Used
399,0,NA,Notebook,HP,Windows 7,15.6,500,8,INTEL,2.9,2013,Integrated,Seller refurbished
199.99,29.99,Buyer,Notebook,Gateway,Windows 7,15.6,500,8,NA,1.8,NA,Integrated,Used
395,0,NA,Notebook,Acer,Windows 8,17.3,500,4,NA,2.16,NA,NA,New
39.99,NA,NA,Notebook,Sony,Windows Vista,11.1,64,2,ATOM,2,NA,Integrated,Used
643.43,0,Buyer,Notebook,HP,Windows 8,15.6,1000,8,INTEL,2.5,2014,Integrated,Manufacturer refurbished
200,NA,NA,Notebook,Dell,Windows 7,15.6,320,4,NA,2.4,NA,Integrated,Seller refurbished
