sellingPrice,shippingPrice,returnShippingPaidBy,type,brand,operatingSystem,screenSize,hardDriveGB,ramGB,processorType,processorSpeedGHZ,releaseYear,graphicsProcessingType,condition
549.99,0,Seller,Notebook,Acer,Windows 2000,14.1,1000,8,INTEL,2.13,2004,Dedicated,Used
479.99,0,Seller,Notebook,Toshiba,Windows 8,15.5,320,4,AMD,2.13,2004,Dedicated,Manufacturer refurbished
99.99,0,Buyer,Notebook,Dell,Windows 7,14.1,320,1,ATOM,1.6,2004,Integrated,Seller refurbished
210,0,Seller,Notebook,Asus,Windows 8,15.6,500,4,ATOM,2.16,2015,Integrated,Used
119.99,0,Seller,Laptop,HP,Windows 7,12.1,120,1,AMD,1.6,2008,Dedicated,Seller refurbished
100,0,Buyer,Notebook,Dell,Windows 7,15.4,320,2,INTEL,2,2013,Integrated,Used
1169.99,0,Buyer,Notebook,IBM,Windows 8,17.3,1000,8,INTEL,2.7,2014,Dedicated,New
214.95,0,Buyer,Notebook,HP,Windows 7,15.4,320,2,INTEL,2.2,2014,Integrated,Manufacturer refurbished
250,0,Buyer,Notebook,Asus,Windows 8,11.6,320,2,INTEL,1.5,2014,Integrated,New
102.99,0,Buyer,Laptop,Fujitsu,Not included,13.3,80,3,INTEL,2.4,2002,Dedicated,Used
75,10.85,Buyer,Notebook,Fujitsu,Windows Vista,15.2,320,4,AMD,2.13,2006,Integrated,Used
79.99,0,Buyer,Ultrabook,Gateway,Windows 8,14.1,320,4,ATOM,2.13,2006,Dedicated,Used
349.99,16.99,Seller,Laptop,Panasonic,Windows 7,10,160,2,ATOM,1.2,2000,Hybrid,Used
299.99,0,Buyer,Laptop,HP,Windows 8,14.1,320,4,ATOM,2.4,2013,Integrated,Manufacturer refurbished
90,0,Buyer,Portable,Asus,Windows 7,14.1,320,4,AMD,2.13,2009,Integrated,Used
409.27,0,Buyer,Notebook,Dell,Windows 7,14.1,250,4,INTEL,2.5,2009,Dedicated,Used
487.87,0,Buyer,Notebook,Dell,Windows 7,14.1,750,6,INTEL,2.5,2012,Integrated,Used
455.55,0,Buyer,Notebook,Dell,Windows 7,14.1,500,6,INTEL,2.5,2008,Integrated,Used
285.71,9.99,Buyer,Notebook,Lenovo,Windows Vista,14,320,4,INTEL,2.5,2011,Integrated,Seller refurbished
598.95,0,Buyer,Laptop,Panasonic,Windows 7,10.4,128,4,INTEL,1.2,2008,Dedicated,Seller refurbished
189.99,0,Buyer,Notebook,Dell,Chrome OS,17,250,4,INTEL,2.2,2001,Dedicated,Used
275,0,Buyer,Notebook,HP,Windows 8,15.6,500,4,ATOM,1.3,2008,Integrated,Used
800,0,Buyer,Ultrabook,Lenovo,Windows 7,15.6,1000,8,INTEL,2.4,2014,Dedicated,Used
400,0,Seller,Ultrabook,Samsung,Windows Vista,14.1,320,4,INTEL,2.13,2005,Integrated,New
359.71,9.99,Buyer,Notebook,Dell,Windows XP,15.6,320,4,INTEL,2.5,2010,Integrated,Seller refurbished
455.71,9.99,Buyer,Notebook,Dell,Windows 7,15.6,500,16,INTEL,2.5,2000,Dedicated,Seller refurbished
549.99,0,Buyer,Notebook,Toshiba,Windows 8,15.6,750,8,INTEL,2.13,2007,Hybrid,Manufacturer refurbished
249.99,0,Buyer,Ultrabook,Asus,Windows Vista,14.1,320,4,INTEL,2.13,2004,Hybrid,New
49.99,12.85,Buyer,Portable,IBM,Windows 8,14.1,320,4,INTEL,2.13,2004,Integrated,Used
215,0,Buyer,Notebook,Dell,Windows Vista,17.1,250,3,INTEL,2,2010,Integrated,Used
137.71,9.99,Buyer,Notebook,Dell,Windows 7,14.1,160,2,INTEL,2.4,2007,Integrated,Seller refurbished
165.71,9.99,Buyer,Notebook,Lenovo,Windows 7,12.1,80,3,INTEL,2.53,2009,Integrated,Seller refurbished
379,0,Buyer,Notebook,Toshiba,Windows 7,17.3,500,4,AMD,2,2002,Dedicated,Seller refurbished
345,9,Buyer,Netbook,Dell,Windows 7,14,320,8,INTEL,2.4,2007,Integrated,Seller refurbished
295,0,Buyer,Laptop,Fujitsu,Windows 7,11.6,320,4,AMD,2.13,2000,Integrated,Seller refurbished
175,0,Buyer,Netbook,Sony,Windows 7,15.6,80,1,INTEL,1.86,2003,Integrated,Seller refurbished
90,15,Buyer,Notebook,Asus,Windows XP,14.1,320,4,INTEL,2.13,2003,Dedicated,Used
90,15,Buyer,Notebook,Asus,Windows 2000,14.1,320,4,AMD,2.13,2005,Dedicated,Used
80,9,Buyer,Notebook,Asus,Windows Vista,14.1,320,4,AMD,2.13,2005,Dedicated,Used
80,9,Buyer,Notebook,Asus,Not included,14.1,320,4,ATOM,2.13,2007,Integrated,Used
80,9,Buyer,Notebook,Asus,Windows 2000,14.1,320,4,INTEL,2.13,2005,Dedicated,Used
157,0,Seller,Notebook,HP,Windows 8,11.6,32,2,INTEL,2.58,2013,Hybrid,New
150,0,Seller,Netbook,Acer,Not included,14.1,320,4,INTEL,2.13,2011,Dedicated,Used
239,0,Seller,Notebook,Dell,Windows 7,14,500,4,INTEL,2.6,2011,Hybrid,Used
325,25,Seller,Notebook,Dell,Windows 7,17,500,3,INTEL,2,2010,Hybrid,Manufacturer refurbished
75,0,Buyer,Netbook,HP,Chrome OS,14.1,320,3,AMD,2,2008,Hybrid,Used
75,0,Buyer,Notebook,IBM,Windows Vista,14.1,40,0.25,INTEL,1.7,2013,Dedicated,Used
137,17,Buyer,Laptop,Dell,Windows Vista,7,320,4,INTEL,2.13,2003,Dedicated,Used
750.98,0,Buyer,Notebook,Lenovo,Windows 8,15.6,1000,8,INTEL,2.4,2002,Dedicated,Used
1550,0,Buyer,Notebook,Asus,Not included,17.3,1000,24,INTEL,3.4,2014,Dedicated,Used
60,12,Buyer,Notebook,Asus,Windows Vista,14.1,320,4,ATOM,2.13,2002,Integrated,Used
649.98,0,Buyer,Notebook,HP,Windows 8,15.6,1000,8,INTEL,2.2,2007,Integrated,New
433.45,0,Buyer,Notebook,Dell,Windows 7,14.1,320,6,INTEL,2.5,2006,Dedicated,Used
129.98,0,Buyer,Laptop,Lenovo,Windows 7,14.1,80,2,INTEL,1.66,2015,Hybrid,Seller refurbished
250,0,Seller,Notebook,Acer,Windows XP,15.6,320,4,INTEL,2.13,2000,Integrated,Seller refurbished
60,0,Buyer,Portable,Dell,Not included,14.1,320,1,INTEL,1.66,2010,Dedicated,Used
325.71,0,Buyer,Laptop,Panasonic,Windows 7,12.1,250,2,INTEL,2.4,2003,Integrated,Used
159,0,Buyer,Notebook,Lenovo,Windows 7,14.1,250,3,INTEL,2,2013,Integrated,Used
519,0,Buyer,Laptop,Toshiba,Windows 8,13.3,128,4,INTEL,1.7,2007,Integrated,Seller refurbished
1097.99,0,Buyer,Notebook,HP,Windows 7,14,180,4,INTEL,1.6,2014,Integrated,New
410.71,9.99,Buyer,Notebook,Dell,Windows 7,15.6,250,2,INTEL,2.5,2003,Dedicated,Seller refurbished
219.99,16.99,Buyer,Notebook,Lenovo,Windows 7,15.4,250,4,INTEL,2.53,2004,Integrated,Seller refurbished
524.99,0,Buyer,Portable,HP,Not included,14.1,320,4,AMD,2.13,2012,Integrated,Used
285.98,0,Buyer,Notebook,Dell,Windows 7,14.1,320,4,INTEL,2.13,2000,Dedicated,Seller refurbished
109.7,0,Buyer,Laptop,Emachines,Windows 8,14.1,320,4,ATOM,2.13,2010,Integrated,New
50,0,Buyer,Laptop,Acer,Chrome OS,14.1,320,2,INTEL,1.66,2008,Dedicated,Used
289.99,16.99,Buyer,Notebook,Dell,Windows 7,15.4,250,4,INTEL,2.8,2010,Dedicated,Seller refurbished
239,0,Buyer,Notebook,HP,Windows 7,14.1,250,4,INTEL,2,2006,Hybrid,Seller refurbished
227.99,0,Buyer,Notebook,Dell,Windows XP,14.1,320,4,INTEL,2.13,2007,Hybrid,Used
924.99,0,Buyer,Portable,Acer,Windows 8,15.6,1000,8,INTEL,2.6,2015,Dedicated,New
995,0,Buyer,Notebook,HP,Windows 7,15,320,16,INTEL,2.7,2014,Hybrid,Used
150,18,Buyer,Portable,Asus,Windows 7,14.1,320,4,AMD,2.13,2001,Integrated,Used
59.99,0,Buyer,Ultrabook,Lenovo,Chrome OS,14.1,320,4,INTEL,2.13,2013,Integrated,New
95,0,Buyer,Laptop,Dell,Chrome OS,14.1,320,4,AMD,1.8,2013,Hybrid,Used
60,0,Buyer,Notebook,HP,Chrome OS,14.1,320,2,AMD,1.9,2015,Dedicated,Used
750,50,Buyer,Notebook,Dell,Windows 7,14,120,16,INTEL,2,2010,Dedicated,Used
55,0,Buyer,Portable,HP,Windows Vista,14.1,320,3,AMD,2,2009,Hybrid,Used
179,0,Buyer,Netbook,Panasonic,Windows 7,14.1,320,4,ATOM,2.13,2003,Integrated,New
260,0,Buyer,Notebook,Dell,Windows 7,14.1,500,4,INTEL,2.5,2012,Integrated,Used
299,25,Buyer,Notebook,Acer,Windows 8,16,320,4,INTEL,2.13,2000,Integrated,Used
230.71,9.99,Buyer,Notebook,Asus,Windows 7,13.3,160,2,INTEL,2.53,2011,Integrated,Seller refurbished
45.99,0,Buyer,Netbook,Dell,Windows Vista,14.1,320,4,ATOM,2.13,2002,Hybrid,New
230,0,Buyer,Notebook,HP,Windows 7,14.5,500,4,AMD,2.4,2001,Hybrid,Used
1086.68,0,Buyer,Notebook,Asus,Windows 8,13.3,256,12,INTEL,2,2014,Hybrid,New
350,0,Buyer,Portable,Fujitsu,Windows 2000,14.1,320,4,AMD,2.13,2007,Integrated,Manufacturer refurbished
599,0,Buyer,Notebook,HP,Windows 7,14,320,4,INTEL,2.13,2012,Dedicated,Used
79.99,0,Buyer,Notebook,Sony,Windows XP,14.1,320,4,ATOM,2.13,2000,Hybrid,Used
100,0,Buyer,Netbook,HP,Windows 8,14.1,320,2,INTEL,2.2,2004,Integrated,Used
79.95,0,Buyer,Notebook,Dell,Windows Vista,14.1,80,2,INTEL,2.4,2010,Integrated,Used
159,13.95,Buyer,Netbook,HP,Windows 7,12.1,320,4,AMD,2.2,2000,Dedicated,Used
494,0,Buyer,Laptop,Gateway,Windows 2000,14.1,320,4,INTEL,2.13,2006,Dedicated,Used
69.99,13,Buyer,Notebook,Dell,Not included,13.3,320,4,INTEL,2.4,2007,Integrated,For parts or not working
227.99,0,Buyer,Notebook,Lenovo,Windows 8,15.6,320,4,INTEL,2.13,2013,Hybrid,Used
150,0,Buyer,Notebook,HP,Windows 7,14.1,120,4,AMD,2.7,2014,Integrated,Used
350,0,Buyer,Notebook,Lenovo,Windows 7,14.1,320,4,INTEL,2.7,2001,Dedicated,Seller refurbished
250,0,Buyer,Netbook,Sony,Windows 2000,7,320,4,AMD,2.13,2004,Integrated,Seller refurbished
234.99,0,Buyer,Notebook,Toshiba,Windows 7,15.6,500,4,ATOM,2.13,2002,Integrated,Used
29.95,0,Buyer,Ultrabook,IBM,Not included,14.1,320,4,INTEL,2.13,2008,Dedicated,Used
97.98,0,Buyer,Notebook,IBM,Windows XP,14.1,40,1,INTEL,1.4,2005,Integrated,Used
114,0,Seller,Notebook,Dell,Windows XP,8.9,16,1,INTEL,1.6,2015,Integrated,Seller refurbished
629.99,0,Buyer,Notebook,Dell,Windows 8,12.5,128,4,INTEL,2.13,2011,Dedicated,Manufacturer refurbished
79.99,9.99,Buyer,Notebook,Dell,Windows XP,14.1,320,4,INTEL,2.13,2004,Hybrid,Used
349.99,0,Seller,Portable,Lenovo,Not included,14.1,320,4,INTEL,2.13,2006,Hybrid,Seller refurbished
48.86,0,Buyer,Laptop,Fujitsu,Windows 8,14.1,320,4,AMD,2.13,2010,Dedicated,Seller refurbished
629,0,Buyer,Notebook,Dell,Windows 8,15.6,1000,8,INTEL,2,2000,Hybrid,New
899,0,Buyer,Notebook,HP,Windows 7,15.6,500,8,INTEL,2.4,2003,Dedicated,New
1099,0,Buyer,Netbook,Lenovo,Windows Vista,14.1,320,4,INTEL,2.13,2001,Hybrid,New
549.98,0,Buyer,Notebook,Toshiba,Windows 8,14,750,6,INTEL,2.7,2003,Integrated,New
749.99,29.99,Seller,Notebook,Lenovo,Windows 7,17,320,4,INTEL,2.4,2003,Dedicated,Used
1199.99,0,Buyer,Ultrabook,Lenovo,Windows 8,14,128,8,INTEL,2.2,2004,Integrated,New
749.59,0,Seller,Laptop,Lenovo,Windows 8,12.5,256,8,INTEL,1.8,2007,Hybrid,New
149,25,Seller,Netbook,HP,Windows 7,10.4,250,1.5,INTEL,1,2003,Integrated,Used
115.99,0,Buyer,Portable,Dell,Windows 7,15.4,320,4,INTEL,1.8,2007,Integrated,Seller refurbished
200,0,Buyer,Netbook,HP,Windows 2000,15,320,4,AMD,2.13,2006,Hybrid,New
809.99,0,Buyer,Laptop,Lenovo,Windows 8,13.3,256,8,INTEL,2,2014,Integrated,Manufacturer refurbished
503.45,24.95,Buyer,Ultrabook,Lenovo,Windows 2000,12.5,180,8,INTEL,2.9,2007,Integrated,Seller refurbished
249,0,Seller,Notebook,HP,Windows 7,15.6,120,2,INTEL,2.26,2012,Dedicated,Used
129.99,14,Buyer,Notebook,Dell,Windows 7,15.4,250,2,INTEL,1.86,2006,Integrated,Used
394.71,0,Buyer,Notebook,Dell,Windows XP,15.6,320,4,INTEL,2.6,2008,Integrated,Seller refurbished
399.99,15,Buyer,Notebook,HP,Windows Vista,15.4,320,4,AMD,2,2012,Dedicated,New
149,13.99,Buyer,Notebook,HP,Windows 7,12,120,4,INTEL,1.86,2002,Hybrid,Used
179.99,0,Buyer,Laptop,Fujitsu,Not included,13.3,160,4,INTEL,2.4,2002,Dedicated,Used
174.99,0,Buyer,Laptop,Fujitsu,Not included,13.3,160,3,INTEL,2.4,2015,Integrated,Used
499,0,Buyer,Netbook,Sony,Windows 7,4.5,320,4,INTEL,1.2,2013,Hybrid,Used
134.99,0,Buyer,Notebook,Dell,Not included,14,320,6,INTEL,2.5,2013,Dedicated,Used
200,0,Buyer,Laptop,Fujitsu,Windows 2000,12.1,60,2,INTEL,2,2008,Hybrid,Seller refurbished
69,0,Buyer,Laptop,Compaq,Windows XP,14.1,320,8,INTEL,1.2,2013,Hybrid,Used
130,0,Buyer,Notebook,Lenovo,Not included,14.1,250,4,INTEL,2.4,2000,Dedicated,Used
65,0,Seller,Netbook,Dell,Chrome OS,14.1,320,2,INTEL,1.6,2009,Hybrid,Seller refurbished
424.99,0,Buyer,Notebook,HP,Windows 8,15.6,1000,6,INTEL,1.7,2011,Hybrid,New
75,0,Buyer,Notebook,HP,Windows 8,14.1,320,2,AMD,1.9,2012,Integrated,Used
99.95,0,Buyer,Notebook,Dell,Windows 7,14,120,2,INTEL,2.2,2008,Integrated,Used
650,0,Buyer,Notebook,Dell,Windows 8,14.1,256,8,INTEL,2.6,2005,Integrated,Used
340.71,9.99,Buyer,Notebook,Lenovo,Windows 7,15.6,320,4,INTEL,1.6,2012,Integrated,Seller refurbished
300,0,Buyer,Notebook,Lenovo,Windows Vista,14,320,16,INTEL,2.5,2007,Integrated,Seller refurbished
184.99,25,Buyer,Notebook,Panasonic,Windows Vista,15.4,160,3,INTEL,2.26,2007,Integrated,Used
220.71,9.99,Buyer,Notebook,Dell,Windows XP,15.6,160,3,INTEL,2.66,2009,Integrated,Seller refurbished
211.99,0,Buyer,Netbook,Dell,Windows 7,14.1,320,4,INTEL,2.13,2001,Dedicated,Used
250,0,Buyer,Netbook,Dell,Windows 8,14.1,320,4,INTEL,2.13,2008,Hybrid,New
239.99,14.99,Buyer,Laptop,HP,Windows 8,10.1,32,2,INTEL,1.33,2012,Dedicated,Used
597.97,0,Buyer,Ultrabook,HP,Windows XP,14,500,4,INTEL,1.7,2014,Integrated,New
120,10,Buyer,Notebook,Lenovo,Not included,14,320,4,INTEL,2.1,2007,Hybrid,For parts or not working
925.99,0,Buyer,Ultrabook,HP,Windows 7,14,320,4,INTEL,2.9,2015,Integrated,New
950,25,Buyer,Ultrabook,Dell,Windows 8,15.6,512,16,INTEL,3.2,2013,Dedicated,Used
350,0,Seller,Portable,HP,Windows 7,14.1,320,4,ATOM,2.13,2003,Dedicated,New
850,0,Buyer,Ultrabook,HP,Windows XP,15,256,8,INTEL,1.9,2006,Integrated,New
70,0,Buyer,Ultrabook,Compaq,Windows 2000,14.1,320,3,INTEL,2,2011,Dedicated,Used
60,0,Buyer,Laptop,HP,Chrome OS,14.1,320,2,AMD,2,2003,Dedicated,Used
444.99,0,Buyer,Laptop,Sony,Windows XP,14.1,320,4,ATOM,2.13,2007,Dedicated,Used
57.59,0,Buyer,Notebook,HP,Not included,15.4,60,2.5,INTEL,1.8,2003,Integrated,Used
359.71,0,Buyer,Notebook,HP,Windows 7,14,500,4,INTEL,2.6,2015,Dedicated,Seller refurbished
1299,0,Buyer,Notebook,Dell,Windows 8,15.6,500,16,INTEL,2.13,2007,Dedicated,Manufacturer refurbished
155,0,Seller,Notebook,Toshiba,Windows 7,11.6,320,2,AMD,1.3,2010,Integrated,Used
160,10,Buyer,Notebook,Dell,Not included,15.6,320,4,INTEL,2.8,2003,Hybrid,For parts or not working
499,0,Seller,Portable,HP,Windows 7,17,320,4,INTEL,1.9,2015,Integrated,Used
175,0,Seller,Notebook,HP,Windows 7,15.6,320,4,AMD,1.3,2006,Integrated,Used
125,0,Buyer,Netbook,Samsung,Windows 7,10.1,120,1,ATOM,1.6,2012,Hybrid,Used
287.37,0,Buyer,Ultrabook,Toshiba,Windows 2000,11,320,4,ATOM,2.13,2008,Dedicated,New
139,0,Buyer,Notebook,Dell,Windows XP,14,580,4,INTEL,2.53,2012,Integrated,Used
109.98,0,Buyer,Notebook,IBM,Windows XP,14,40,2,AMD,1.86,2001,Hybrid,Used
329,18,Buyer,Notebook,Dell,Windows 7,14.1,250,4,INTEL,1.86,2012,Integrated,Used
99,0,Buyer,Notebook,Dell,Windows Vista,14.1,160,4,INTEL,2.53,2008,Dedicated,Used
250.71,9.99,Buyer,Notebook,Lenovo,Windows 7,12.5,320,4,INTEL,2.6,2012,Integrated,Seller refurbished
1139,0,Seller,Ultrabook,Samsung,Windows 8,12.2,320,8,ATOM,2.13,2014,Integrated,New
99.99,18,Buyer,Notebook,Gateway,Windows 7,17.3,320,4,ATOM,2.1,2001,Hybrid,For parts or not working
415,0,Buyer,Notebook,HP,Windows 8,15.6,320,4,INTEL,1.73,2007,Integrated,New
369,0,Buyer,Notebook,Dell,Windows 8,13.3,500,4,INTEL,1.6,2012,Integrated,Manufacturer refurbished
729.56,0,Buyer,Laptop,Lenovo,Windows 8,13.3,256,8,INTEL,2,2000,Integrated,Seller refurbished
132.49,5,Seller,Notebook,Samsung,Chrome OS,11.6,16,2,AMD,1.7,2005,Integrated,New
699.99,0,Seller,Notebook,Toshiba,Windows Vista,17.3,320,4,INTEL,2.13,2006,Hybrid,Manufacturer refurbished
279,0,Buyer,Notebook,Dell,Windows 7,14.1,500,4,INTEL,2.3,2005,Integrated,Seller refurbished
238.29,0,Seller,Notebook,HP,Windows XP,15.6,640,4,AMD,2.5,2008,Dedicated,Seller refurbished
50,0,Seller,Notebook,Lenovo,Windows Vista,14.1,30,0.128,INTEL,1.13,2004,Dedicated,Used
350.71,0,Buyer,Notebook,HP,Windows 7,14,320,4,INTEL,2.6,2005,Dedicated,Seller refurbished
250,19,Seller,Notebook,Toshiba,Windows 7,15.5,500,4,INTEL,2.53,2010,Dedicated,Used
215,0,Seller,Portable,Toshiba,Windows 7,14.1,320,4,INTEL,2.13,2010,Integrated,Used
280,0,Buyer,Laptop,Acer,Windows 7,11.6,500,8,INTEL,1.33,2002,Dedicated,Used
320,14.99,Buyer,Notebook,HP,Windows 8,15.6,750,4,INTEL,2.66,2001,Integrated,New
1075,0,Seller,Notebook,HP,Windows 7,15.5,320,4,INTEL,2.13,2001,Dedicated,New
60,0,Buyer,Laptop,Compaq,Windows 7,14.1,320,4,AMD,2.13,2007,Hybrid,Used
518,0,Buyer,Notebook,Dell,Windows 8,15.6,1000,6,INTEL,2.7,2001,Integrated,New
99.95,15,Buyer,Ultrabook,Gateway,Windows 2000,14.1,320,4,INTEL,2.13,2007,Dedicated,Seller refurbished
79,20,Buyer,Notebook,Lenovo,Windows XP,15.4,300,8,INTEL,1.66,2000,Integrated,Used
97.98,0,Buyer,Notebook,Lenovo,Windows XP,14.1,60,2,INTEL,1.83,2003,Dedicated,Used
1399,0,Seller,Notebook,Asus,Windows 8,17.3,320,4,ATOM,2.6,2003,Dedicated,New
769.99,0,Buyer,Notebook,Dell,Chrome OS,14.1,320,4,INTEL,2.13,2000,Dedicated,New
389.99,0,Buyer,Notebook,HP,Windows 7,14,500,4,INTEL,1.9,2013,Hybrid,New
675,20,Seller,Notebook,Dell,Chrome OS,13.3,128,4,INTEL,2.2,2005,Integrated,New
730,0,Seller,Laptop,Acer,Windows XP,13.3,320,4,AMD,2.13,2000,Dedicated,New
150,0,Buyer,Notebook,Sony,Windows 7,4.5,40,1,INTEL,1.2,2013,Integrated,Used
220,0,Buyer,Ultrabook,Dell,Windows 7,14,120,4,INTEL,1.8,2001,Integrated,Used
229.57,0,Buyer,Laptop,Lenovo,Windows 8,15.6,500,4,AMD,1,2015,Integrated,New
469,17.89,Buyer,Notebook,IBM,Windows XP,15,80,2,INTEL,2.26,2014,Integrated,Seller refurbished
159.52,24,Buyer,Laptop,Fujitsu,Windows 7,12,640,2,INTEL,2.2,2008,Integrated,Seller refurbished
280,15.95,Buyer,Laptop,Lenovo,Chrome OS,14.1,320,4,ATOM,2.13,2010,Integrated,Used
959.99,0,Buyer,Ultrabook,HP,Windows 7,14,320,4,INTEL,2.9,2015,Integrated,New
499,0,Buyer,Notebook,Lenovo,Windows Vista,15.6,500,4,INTEL,2,2013,Integrated,Manufacturer refurbished
97,0,Buyer,Laptop,Lenovo,Not included,14.1,250,4,AMD,2.1,2014,Integrated,Seller refurbished
519.99,0,Seller,Notebook,Toshiba,Windows 8,14,750,6,AMD,2.13,2010,Integrated,New
469.99,0,Buyer,Notebook,Dell,Windows 8,14.1,1000,8,AMD,2.13,2005,Dedicated,New
989.1,0,Buyer,Ultrabook,Dell,Windows 8,15.6,500,8,INTEL,2.3,2012,Dedicated,New
675,9.99,Buyer,Ultrabook,Lenovo,Windows 8,14,500,8,INTEL,1.9,2001,Integrated,Seller refurbished
739.56,0,Buyer,Portable,Lenovo,Windows 8,13.3,256,8,INTEL,2,2010,Integrated,Seller refurbished
738.56,0,Buyer,Notebook,Lenovo,Windows 8,13.3,256,8,INTEL,2,2009,Dedicated,Seller refurbished
349,24,Buyer,Notebook,Dell,Not included,14,250,4,INTEL,2.67,2000,Integrated,Used
49.99,0,Buyer,Notebook,Dell,Windows 2000,14.1,40,0.25,INTEL,1.73,2007,Integrated,Used
59.99,0,Buyer,Notebook,Dell,Windows 2000,14.1,320,4,ATOM,2.13,2014,Hybrid,New
329.99,0,Buyer,Ultrabook,Lenovo,Windows 8,15.6,500,8,INTEL,1.6,2013,Integrated,Used
749.99,0,Buyer,Notebook,HP,Windows Vista,17.3,640,4,INTEL,2.7,2001,Dedicated,Seller refurbished
65,0,Seller,Notebook,Dell,Windows XP,15.4,250,4,INTEL,1.8,2012,Integrated,Seller refurbished
225,0,Buyer,Notebook,Asus,Windows 8,14.1,320,4,INTEL,1.33,2004,Dedicated,Manufacturer refurbished
95,0,Buyer,Laptop,HP,Windows 7,14.1,320,4,INTEL,1.3,2000,Dedicated,Used
300,0,Buyer,Ultrabook,Lenovo,Windows Vista,13.3,128,4,INTEL,2.7,2013,Integrated,Used
320,20,Buyer,Notebook,Samsung,Windows 7,14.1,320,4,INTEL,2.13,2002,Dedicated,Seller refurbished
750,0,Seller,Notebook,Dell,Windows 8,13.3,250,8,INTEL,2.13,2012,Dedicated,Used
197.96,0,Buyer,Notebook,Dell,Windows 7,13.3,160,4,INTEL,2.67,2014,Integrated,Used
140,0,Buyer,Notebook,Lenovo,Windows 7,15.6,320,4,AMD,2.13,2013,Hybrid,Used
129,0,Buyer,Notebook,Lenovo,Windows 7,14.1,160,4,INTEL,2.53,2014,Integrated,Seller refurbished
999,0,Seller,Notebook,Dell,Windows 7,14,320,16,INTEL,3.7,2012,Dedicated,Manufacturer refurbished
120,0,Buyer,Netbook,Acer,Windows 8,12,500,4,AMD,1,2004,Dedicated,Used
127.5,0,Buyer,Ultrabook,Dell,Windows 7,15.6,320,8,INTEL,2.6,2005,Integrated,Used
80,15,Buyer,Notebook,HP,Windows 7,14,320,4,INTEL,2.13,2009,Dedicated,Used
49.99,0,Buyer,Netbook,Acer,Windows XP,14.1,320,4,ATOM,2.13,2000,Dedicated,For parts or not working
99.99,0,Buyer,Notebook,HP,Windows XP,14.1,320,4,ATOM,2.13,2000,Integrated,Used
89.99,14.99,Seller,Notebook,Toshiba,Windows 8,13.3,12,0.064,INTEL,0.65,2006,Dedicated,Used
293,0,Buyer,Notebook,Dell,Windows 7,14,320,4,AMD,2.66,2007,Integrated,Seller refurbished
1500,20,Buyer,Notebook,Dell,Windows 8,15.6,512,16,INTEL,3.2,2014,Integrated,Manufacturer refurbished
350,15,Buyer,Portable,Lenovo,Windows Vista,14.1,320,4,INTEL,2.13,2007,Dedicated,New
939.99,0,Buyer,Ultrabook,HP,Windows 7,14,320,4,INTEL,2.9,2015,Integrated,New
905.97,0,Buyer,Ultrabook,HP,Windows 7,14,320,4,INTEL,2.9,2015,Integrated,New
145,0,Seller,Laptop,HP,Windows 8,11.6,320,2,INTEL,2.13,2004,Dedicated,Seller refurbished
440,9.99,Buyer,Portable,Dell,Windows 7,15.6,320,8,INTEL,2.5,2011,Dedicated,Manufacturer refurbished
26,0,Buyer,Portable,Lenovo,Windows 7,7,320,4,INTEL,2.13,2011,Dedicated,For parts or not working
39.99,0,Buyer,Notebook,Dell,Not included,15.4,320,4,ATOM,2.13,2014,Integrated,Used
75,0,Seller,Netbook,Compaq,Windows XP,10.2,160,1,INTEL,1.6,2010,Hybrid,Used
839.99,0,Buyer,Notebook,HP,Windows 7,15.6,500,4,INTEL,1.6,2014,Integrated,New
54,0,Buyer,Notebook,Lenovo,Not included,10,320,1,AMD,1.66,2002,Integrated,Used
249.99,0,Buyer,Notebook,Asus,Windows 8,15.6,500,4,INTEL,2.16,2015,Integrated,New
699,0,Buyer,Notebook,Dell,Windows 8,14,500,8,INTEL,2.6,2014,Dedicated,New
999.99,25,Seller,Laptop,Lenovo,Windows 8,13.3,512,8,INTEL,1.1,2014,Integrated,Used
150.71,0,Buyer,Notebook,HP,Windows 7,14.1,160,2,INTEL,2.4,2012,Integrated,Seller refurbished
150.71,9.99,Buyer,Notebook,Panasonic,Windows 7,12.1,160,4,INTEL,1.2,2000,Integrated,Used
89.99,0,Buyer,Notebook,Lenovo,Windows 7,10.1,320,4,INTEL,2.13,2015,Integrated,Seller refurbished
399.99,19.99,Buyer,Notebook,Toshiba,Windows 7,16,500,4,INTEL,2.4,2011,Integrated,Seller refurbished
40,15,Buyer,Laptop,Toshiba,Windows XP,14.1,60,0.512,INTEL,1.6,2007,Dedicated,Used
309.99,0,Seller,Notebook,Dell,Windows 8,15.6,500,4,INTEL,2.13,2011,Hybrid,Seller refurbished
75,0,Buyer,Notebook,Sony,Not included,14.1,320,4,INTEL,2.13,2012,Hybrid,Used
99.99,15,Buyer,Notebook,Dell,Windows 7,14,60,1,INTEL,1.83,2006,Integrated,Used
1199.95,0,Buyer,Notebook,Lenovo,Windows 8,13.3,256,8,INTEL,1.1,2014,Integrated,New
600,0,Buyer,Laptop,Sony,Windows 8,15.5,1000,4,ATOM,2.13,2007,Integrated,Used
109.99,0,Buyer,Notebook,Dell,Windows 7,14.1,64,2,INTEL,1.8,2004,Integrated,Used
399,0,Seller,Ultrabook,Dell,Windows 8,12.5,320,4,AMD,2.13,2001,Integrated,Used
